longitude,latitude,YR,MO,X,Y,TOT,CR
-73.8819841,40.74998926,2014,3,1016949,212540,1,FELONY ASSAULT
-73.79353047,40.71163287,2014,3,1041490,198611,1,FELONY ASSAULT
-73.83601893,40.70554472,2014,3,1029715,196368,1,ROBBERY
-73.87834213,40.73633307,2014,3,1017965,207566,1,ROBBERY
-73.88531966,40.74748667,2014,3,1016026,211627,2,ROBBERY
-73.80052318,40.70729199,2014,3,1039555,197025,1,ROBBERY
-73.85531193,40.69203887,2014,3,1024374,191438,1,ROBBERY
-73.88421857,40.751836,2014,3,1016329,213212,1,RAPE
-73.83349976,40.69754009,2014,3,1030419,193453,1,ROBBERY
-74.07827404,40.60135787,2014,3,962514,158377,1,FELONY ASSAULT
-74.11911633,40.63674986,2014,3,951190,171284,1,ROBBERY
-73.88678394,40.82876793,2014,4,1015582,241240,1,RAPE
-73.93041008,40.83110807,2014,3,1003508,242080,1,FELONY ASSAULT
-73.89891656,40.82247733,2014,3,1012227,238944,1,FELONY ASSAULT
-73.9003252,40.8227942,2014,3,1011837,239059,1,FELONY ASSAULT
-73.89815465,40.8174648,2014,3,1012440,237118,1,FELONY ASSAULT
-73.89245681,40.81996281,2014,3,1014016,238030,1,FELONY ASSAULT
-73.89600701,40.81619208,2014,4,1013035,236655,1,FELONY ASSAULT
-73.90686818,40.86435456,2014,3,1010010,254199,1,ROBBERY
-73.82172806,40.86367255,2014,4,1033560,253987,1,FELONY ASSAULT
-73.93861272,40.67459356,2014,4,1001278,185055,2,FELONY ASSAULT
-73.96907364,40.69444499,2014,3,992826,192283,1,ROBBERY
-74.00292372,40.67469499,2014,4,983439,185086,2,FELONY ASSAULT
-73.93593074,40.69314951,2014,3,1002017,191816,1,RAPE
-73.98747791,40.72181376,2014,5,987721,202253,1,ROBBERY
-74.00125175,40.71633589,2014,4,983903,200257,4,FELONY ASSAULT
-73.97125229,40.785209,2014,4,992211,225351,1,ROBBERY
-73.94462026,40.80740963,2014,3,999581,233443,1,ROBBERY
-73.92282595,40.86475059,2014,5,1005596,254339,1,RAPE
-73.86764105,40.75555924,2014,4,1020920,214575,1,FELONY ASSAULT
-73.87399705,40.7442525,2014,3,1019165,210453,3,FELONY ASSAULT
-73.84630671,40.68307648,2014,4,1026877,188177,1,FELONY ASSAULT
-73.83665174,40.68132848,2014,4,1029556,187545,1,FELONY ASSAULT
-73.94377262,40.78455386,2014,5,999821,225116,1,ROBBERY
-73.83710399,40.69249212,2014,3,1029423,191612,1,FELONY ASSAULT
-73.85932555,40.68173173,2014,3,1023267,187681,1,ROBBERY
-73.91057118,40.71046306,2014,3,1009043,198130,1,FELONY ASSAULT
-73.81797028,40.68720721,2014,4,1034733,189697,1,ROBBERY
-73.88443551,40.79114366,2014,4,1016250,227533,1,ROBBERY
-73.87487416,40.83063301,2014,4,1018877,241924,1,FELONY ASSAULT
-73.91594357,40.83796296,2014,4,1007509,244581,1,FELONY ASSAULT
-73.8833213,40.82726037,2014,4,1016541,240692,1,ROBBERY
-73.91544195,40.83455366,2014,4,1007649,243339,1,FELONY ASSAULT
-73.92186933,40.83273296,2014,4,1005871,242674,1,FELONY ASSAULT
-73.92076493,40.83461508,2014,4,1006176,243360,1,FELONY ASSAULT
-73.8765408,40.83994213,2014,4,1018411,245315,1,ROBBERY
-73.88518453,40.65417814,2014,4,1016108,177632,1,FELONY ASSAULT
-73.90657569,40.6427792,2014,4,1010177,173472,1,FELONY ASSAULT
-73.78489741,40.69302945,2014,5,1043900,191839,1,FELONY ASSAULT
-73.8976585,40.67493222,2014,4,1012638,185189,1,FELONY ASSAULT
-73.94048335,40.69524896,2014,4,1000754,192580,1,FELONY ASSAULT
-73.93650781,40.6968388,2014,4,1001856,193160,1,ROBBERY
-73.92507942,40.62951895,2014,4,1005046,168636,1,FELONY ASSAULT
-73.87045407,40.67139973,2014,4,1020186,183912,1,RAPE
-73.91181314,40.66052562,2014,4,1008717,179936,1,FELONY ASSAULT
-73.96422235,40.62242879,2014,4,994182,166046,1,FELONY ASSAULT
-73.77968129,40.70337288,2014,5,1045337,195611,1,FELONY ASSAULT
-73.95183417,40.6823264,2014,4,997609,187870,1,ROBBERY
-73.96047382,40.60786094,2014,4,995225,160739,1,ROBBERY
-73.96263467,40.6593978,2014,4,994617,179515,1,FELONY ASSAULT
-73.96270072,40.76687171,2014,4,994582,218671,1,ROBBERY
-73.94004907,40.83733025,2014,4,1000839,244345,1,FELONY ASSAULT
-73.92505603,40.86208696,2014,4,1004980,253368,2,FELONY ASSAULT
-73.78472046,40.70650871,2014,5,1043937,196750,1,FELONY ASSAULT
-73.8285783,40.68165434,2014,4,1031795,187668,1,ROBBERY
-73.78843637,40.67667987,2014,4,1042933,185880,1,FELONY ASSAULT
-73.77985221,40.68328692,2014,5,1045308,188293,2,FELONY ASSAULT
-73.77593948,40.68242026,2014,4,1046394,187980,1,ROBBERY
-73.8318441,40.71483797,2014,4,1030866,199756,1,ROBBERY
-73.78432987,40.70126272,2014,4,1044050,194839,1,ROBBERY
-73.7919804,40.68011182,2014,4,1041947,187128,1,ROBBERY
-73.81894819,40.68826,2014,4,1034461,190080,1,ROBBERY
-73.78058575,40.67841359,2014,4,1045109,186517,1,FELONY ASSAULT
-73.82339494,40.69069329,2014,4,1033226,190964,1,ROBBERY
-73.82595311,40.71220521,2014,4,1032501,198800,1,FELONY ASSAULT
-73.76578822,40.68086296,2014,4,1049211,187420,1,FELONY ASSAULT
-73.85352789,40.75070316,2014,4,1024833,212812,1,FELONY ASSAULT
-73.90428067,40.83596395,2014,4,1010737,243856,1,FELONY ASSAULT
-73.91214715,40.83657954,2014,4,1008560,244078,1,ROBBERY
-73.88764098,40.83051441,2014,4,1015344,241876,1,FELONY ASSAULT
-73.92597249,40.84097529,2014,4,1004733,245676,1,FELONY ASSAULT
-73.91325518,40.83767552,2014,4,1008253,244477,1,ROBBERY
-73.90085529,40.8331889,2014,4,1011686,242846,1,FELONY ASSAULT
-73.90383502,40.83675955,2014,4,1010860,244146,1,FELONY ASSAULT
-73.92168766,40.68928155,2014,4,1005968,190410,1,FELONY ASSAULT
-73.92147959,40.74348221,2014,2,1006008,210157,1,FELONY ASSAULT
-73.91741551,40.70317807,2014,4,1007148,195474,1,ROBBERY
-73.87279061,40.68244457,2014,4,1019532,187935,2,FELONY ASSAULT
-73.99109063,40.68374969,2014,4,986721,188385,1,FELONY ASSAULT
-73.95288986,40.67824261,2014,4,997317,186382,1,FELONY ASSAULT
-73.94007523,40.70396887,2014,4,1000865,195757,1,RAPE
-73.78714614,40.70591486,2014,5,1043265,196532,1,ROBBERY
-73.98596253,40.75690798,2014,4,988139,215039,1,FELONY ASSAULT
-73.99153685,40.71899252,2014,4,986596,201225,1,FELONY ASSAULT
-73.99470954,40.74283365,2014,4,985716,209911,1,ROBBERY
-74.08198178,40.61486792,2014,5,961489,163300,1,FELONY ASSAULT
-73.95668535,40.81280543,2014,4,996240,235407,1,ROBBERY
-73.80123039,40.68422064,2014,4,1039378,188619,3,FELONY ASSAULT
-73.83394153,40.76052475,2014,4,1030253,216400,1,FELONY ASSAULT
-73.78868967,40.58991185,2014,4,1042939,154268,1,FELONY ASSAULT
-73.81315051,40.74856421,2014,4,1036022,212054,1,FELONY ASSAULT
-73.828533,40.74414438,2014,4,1031763,210435,1,ROBBERY
-73.88984366,40.84019988,2014,4,1014730,245404,1,FELONY ASSAULT
-73.92399081,40.84831884,2014,4,1005279,248352,1,FELONY ASSAULT
-73.89707498,40.84279482,2014,4,1012728,246347,1,FELONY ASSAULT
-73.87964058,40.82854661,2014,4,1017559,241162,1,FELONY ASSAULT
-73.90771564,40.8476647,2014,4,1009782,248118,2,FELONY ASSAULT
-73.86563636,40.83858229,2014,4,1021429,244824,1,FELONY ASSAULT
-73.85806424,40.83729144,2014,4,1023525,244357,1,FELONY ASSAULT
-73.92313369,40.62039673,2014,4,1005589,165313,1,MURDER
-74.0054603,40.61358227,2014,4,982734,162821,1,FELONY ASSAULT
-73.9078742,40.85323109,2014,5,1009736,250146,1,FELONY ASSAULT
-73.95267706,40.59707918,2014,4,997392,156812,1,FELONY ASSAULT
-74.00255003,40.61273423,2014,4,983542,162512,1,FELONY ASSAULT
-73.94618213,40.72529594,2014,4,999167,203526,1,RAPE
-73.9482378,40.6334101,2014,4,998617,170049,1,ROBBERY
-73.96200457,40.65193179,2014,4,994793,176795,1,FELONY ASSAULT
-73.98383895,40.76174394,2014,4,988727,216801,1,FELONY ASSAULT
-73.93711055,40.8033628,2014,4,1001661,231970,1,FELONY ASSAULT
-73.94736206,40.82556998,2014,4,998818,240059,1,FELONY ASSAULT
-73.86390029,40.85338247,2014,5,1021901,250217,1,FELONY ASSAULT
-73.81052458,40.76453987,2014,4,1036737,217876,1,ROBBERY
-73.90938993,40.7011464,2014,4,1009374,194736,1,ROBBERY
-73.76131005,40.66682516,2014,4,1050467,182309,1,FELONY ASSAULT
-73.77546692,40.70926325,2014,4,1046500,197760,1,FELONY ASSAULT
-73.77887992,40.70793041,2014,4,1045555,197272,1,FELONY ASSAULT
-73.78912895,40.70734579,2014,4,1042714,197052,2,FELONY ASSAULT
-73.90931436,40.84948846,2014,4,1009339,248782,1,FELONY ASSAULT
-73.92360324,40.80811948,2014,5,1005399,233706,2,FELONY ASSAULT
-73.88873901,40.85025269,2014,4,1015031,249067,1,ROBBERY
-73.90070298,40.84807333,2014,4,1011722,248269,1,ROBBERY
-73.80918759,40.81413782,2014,4,1037068,235947,1,FELONY ASSAULT
-73.85465893,40.83610148,2014,4,1024468,243925,1,FELONY ASSAULT
-73.85588765,40.83275721,2014,5,1024130,242706,1,ROBBERY
-73.92722734,40.62223291,2014,4,1004452,165981,1,ROBBERY
-73.95878911,40.64743199,2014,4,995686,175156,1,ROBBERY
-73.93083213,40.67191848,2014,4,1003437,184082,1,FELONY ASSAULT
-73.97286402,40.67595717,2014,4,991777,185547,1,ROBBERY
-73.98459021,40.6194662,2014,4,988528,164965,1,ROBBERY
-73.93432228,40.85071856,2014,4,1002420,249224,1,FELONY ASSAULT
-73.95177132,40.79914573,2014,4,997603,230431,1,FELONY ASSAULT
-73.94516592,40.81592127,2014,4,999428,236544,1,FELONY ASSAULT
-73.94258328,40.79444803,2014,4,1000148,228721,1,FELONY ASSAULT
-73.93925679,40.81053317,2014,4,1001065,234582,1,ROBBERY
-73.93855988,40.83760943,2014,4,1001251,244447,1,FELONY ASSAULT
-73.94625994,40.78539219,2014,4,999132,225421,1,ROBBERY
-73.93526155,40.81041023,2014,4,1002171,234538,1,RAPE
-73.77728405,40.76131571,2014,4,1045948,216723,1,ROBBERY
-73.90223629,40.85246891,2014,5,1011296,249870,2,FELONY ASSAULT
-73.75825912,40.66720306,2014,4,1051313,182449,1,ROBBERY
-73.77749617,40.73995917,2014,4,1045909,208942,1,ROBBERY
-73.77833916,40.75340462,2014,4,1045663,213840,1,FELONY ASSAULT
-73.75248451,40.60403572,2014,4,1052980,159440,1,FELONY ASSAULT
-73.93347423,40.76259046,2014,4,1002679,217116,1,FELONY ASSAULT
-73.90395837,40.85645567,2014,5,1010818,251322,1,FELONY ASSAULT
-73.88683984,40.85326453,2014,4,1015555,250165,1,FELONY ASSAULT
-73.88417289,40.85283371,2014,4,1016293,250009,1,ROBBERY
-73.88842878,40.85203645,2014,4,1015116,249717,1,ROBBERY
-73.88587107,40.85327181,2014,4,1015823,250168,1,FELONY ASSAULT
-73.94789419,40.63513367,2014,5,998712,170677,1,FELONY ASSAULT
-73.88982154,40.8557349,2014,4,1014729,251064,2,FELONY ASSAULT
-73.90331435,40.85932884,2014,4,1010995,252369,1,ROBBERY
-73.89351367,40.85942999,2014,4,1013706,252409,1,FELONY ASSAULT
-73.9563088,40.58846195,2014,4,996385,153672,1,FELONY ASSAULT
-73.94206611,40.67076365,2014,4,1000321,183659,1,ROBBERY
-73.91409746,40.81230124,2014,2,1008029,235232,1,ROBBERY
-74.02829339,40.63383547,2014,4,976397,170201,1,FELONY ASSAULT
-73.97486017,40.68844359,2014,4,991222,190096,1,FELONY ASSAULT
-73.88535512,40.68074229,2014,4,1016048,187310,1,FELONY ASSAULT
-73.90770867,40.67293978,2014,4,1009851,184460,1,MURDER
-73.94256678,40.82195016,2014,4,1000146,238741,1,FELONY ASSAULT
-73.93813246,40.82700638,2014,4,1001372,240584,1,FELONY ASSAULT
-73.94285105,40.81908756,2014,4,1000068,237698,1,FELONY ASSAULT
-73.93294988,40.79936687,2014,4,1002814,230515,1,FELONY ASSAULT
-73.73772599,40.66374082,2014,4,1057013,181204,1,FELONY ASSAULT
-73.9139242,40.80660855,2014,4,1008079,233158,1,FELONY ASSAULT
-73.91688238,40.82704517,2014,4,1007253,240603,1,FELONY ASSAULT
-73.81777837,40.81416819,2014,4,1034690,235953,1,FELONY ASSAULT
-73.88519313,40.87326627,2014,4,1016001,257453,1,ROBBERY
-73.98721031,40.57471808,2014,5,987803,148662,1,FELONY ASSAULT
-73.90830345,40.82504875,2014,4,1009628,239878,1,FELONY ASSAULT
-73.83879926,40.8757716,2014,4,1028830,258386,1,ROBBERY
-73.91634559,40.8085289,2014,4,1007408,233857,1,ROBBERY
-73.85753278,40.86945874,2014,4,1023653,256077,1,ROBBERY
-73.93090876,40.67102922,2014,5,1003416,183758,1,FELONY ASSAULT
-73.94697156,40.64907127,2014,4,998965,175755,1,FELONY ASSAULT
-73.94880356,40.68492439,2014,5,998449,188817,1,ROBBERY
-73.90686115,40.66286027,2014,4,1010090,180788,1,FELONY ASSAULT
-73.90764048,40.6675133,2014,4,1009872,182483,2,FELONY ASSAULT
-73.99938086,40.57387614,2014,4,984422,148355,1,ROBBERY
-73.98917368,40.58744868,2014,4,987257,153300,1,FELONY ASSAULT
-73.96642477,40.75563038,2014,4,993552,214575,1,RAPE
-73.94476724,40.80875736,2014,4,999540,233934,1,FELONY ASSAULT
-73.95726645,40.65045893,2014,5,996108,176259,1,FELONY ASSAULT
-73.91604228,40.76260653,2014,4,1007508,217126,1,ROBBERY
-73.97754535,40.69189707,2014,2,990477,191354,3,ROBBERY
-73.91939359,40.75848906,2014,4,1006581,215625,1,ROBBERY
-73.91294792,40.82392427,2014,4,1008343,239467,1,ROBBERY
-73.92177906,40.81115941,2014,4,1005903,234814,1,ROBBERY
-73.91554615,40.88911562,2014,4,1007601,263218,1,FELONY ASSAULT
-73.92119946,40.81251765,2014,4,1006063,235309,5,FELONY ASSAULT
-73.96511381,40.63983651,2014,4,993932,172388,1,ROBBERY
-73.92725651,40.68140496,2014,5,1004426,187539,1,ROBBERY
-73.96005064,40.68911187,2014,4,995329,190341,1,ROBBERY
-73.94425673,40.68507324,2014,4,999710,188872,2,FELONY ASSAULT
-73.92864878,40.68087061,2014,4,1004040,187344,1,ROBBERY
-73.94782735,40.70218855,2014,4,998716,195107,1,FELONY ASSAULT
-73.99119107,40.74222959,2014,4,986691,209691,1,ROBBERY
-73.97905316,40.78215305,2014,4,990051,224237,1,ROBBERY
-73.94063195,40.82806166,2014,4,1000680,240968,1,ROBBERY
-73.93803484,40.81543185,2014,4,1001402,236367,1,ROBBERY
-73.96084247,40.75914189,2014,4,995098,215855,1,FELONY ASSAULT
-73.95433871,40.8211073,2014,4,996888,238432,1,FELONY ASSAULT
-73.87029627,40.75254029,2014,4,1020186,213474,1,ROBBERY
-73.86377183,40.75196734,2014,4,1021994,213268,1,ROBBERY
-73.92274449,40.754366,2014,4,1005654,214122,1,FELONY ASSAULT
-73.94042658,40.75879005,2014,4,1000754,215730,1,ROBBERY
-73.89335238,40.75260237,2014,4,1013798,213488,1,FELONY ASSAULT
-73.88263564,40.75096157,2014,4,1016768,212894,1,ROBBERY
-73.87755142,40.75425821,2014,4,1018175,214097,1,RAPE
-73.93190162,40.76133794,2014,4,1003115,216660,1,FELONY ASSAULT
-74.08224007,40.61694555,2014,4,961418,164057,1,FELONY ASSAULT
-73.93758421,40.82596583,2014,5,1001524,240205,1,FELONY ASSAULT
-74.08950966,40.5880072,2014,4,959389,153516,1,ROBBERY
-74.16002932,40.5438023,2014,4,939773,137439,1,FELONY ASSAULT
-74.11202026,40.63359774,2014,4,953158,170133,1,FELONY ASSAULT
-73.87990569,40.88186276,2014,4,1017459,260587,1,FELONY ASSAULT
-73.90557709,40.81116924,2014,4,1010388,234822,1,RAPE
-73.92383663,40.81566213,2014,4,1005332,236454,1,FELONY ASSAULT
-73.95300183,40.68818697,2014,4,997284,190005,1,FELONY ASSAULT
-73.96969905,40.57997384,2014,4,992667,150578,1,FELONY ASSAULT
-73.87604451,40.66793648,2014,4,1018637,182648,1,FELONY ASSAULT
-73.95778869,40.65662939,2014,4,995962,178507,1,RAPE
-73.89088927,40.66762215,2014,4,1014519,182528,1,FELONY ASSAULT
-73.90729865,40.85640351,2014,1,1009894,251302,1,FELONY ASSAULT
-73.94195325,40.82943195,2014,2,1000314,241467,1,ROBBERY
-73.90767064,40.69520261,2014,4,1009853,192571,1,RAPE
-73.94276092,40.66345191,2014,4,1000130,180995,1,RAPE
-73.89560174,40.66690464,2014,4,1013212,182265,1,ROBBERY
-73.95631191,40.81484462,2014,4,996343,236150,1,FELONY ASSAULT
-73.94158258,40.83593673,2014,4,1000415,243837,1,FELONY ASSAULT
-73.99470462,40.75930213,2014,4,985717,215911,1,FELONY ASSAULT
-73.94505522,40.82748472,2014,4,999456,240757,1,FELONY ASSAULT
-73.93984734,40.78864976,2014,4,1000907,226609,1,FELONY ASSAULT
-74.00474917,40.74319324,2014,4,982934,210042,1,FELONY ASSAULT
-73.82805434,40.75482076,2014,4,1031888,214325,1,FELONY ASSAULT
-73.91128854,40.75415738,2014,4,1008828,214049,1,FELONY ASSAULT
-73.90398501,40.83049075,2014,4,1010821,241862,1,FELONY ASSAULT
-73.88722561,40.85385776,2014,4,1015448,250381,1,ROBBERY
-73.91874304,40.81833476,2014,4,1006741,237429,1,FELONY ASSAULT
-73.93814358,40.80338531,2014,5,1001375,231978,1,ROBBERY
-73.90225623,40.81184442,2014,4,1011307,235069,1,ROBBERY
-73.89099986,40.84920088,2014,4,1014406,248683,1,FELONY ASSAULT
-73.8481592,40.81958637,2014,4,1026277,237911,1,ROBBERY
-73.92553099,40.64132732,2014,4,1004917,172938,1,ROBBERY
-74.00519171,40.63333105,2014,4,982809,170016,1,FELONY ASSAULT
-73.92391338,40.69164904,2014,4,1005350,191272,1,ROBBERY
-73.9216815,40.63618927,2014,4,1005987,171067,1,ROBBERY
-73.94335925,40.8375021,2014,4,999923,244407,1,ROBBERY
-73.99813152,40.71193329,2014,4,984768,198653,1,FELONY ASSAULT
-73.94106437,40.84163448,2014,4,1000557,245913,1,FELONY ASSAULT
-73.9904998,40.75625794,2014,4,986882,214802,4,FELONY ASSAULT
-73.91824094,40.87120022,2014,4,1006862,256690,1,ROBBERY
-73.97743806,40.74255709,2014,4,990502,209811,1,ROBBERY
-73.94888993,40.79334487,2014,4,998402,228318,1,FELONY ASSAULT
-73.92748942,40.78883478,2014,4,1004329,226679,7,FELONY ASSAULT
-73.89346899,40.70451157,2014,4,1013787,195967,1,FELONY ASSAULT
-73.9054743,40.72584337,2014,4,1010450,203735,1,FELONY ASSAULT
-73.98179919,40.74935935,2014,5,989293,212289,1,ROBBERY
-73.79579782,40.59909236,2014,4,1040957,157608,1,ROBBERY
-74.20837252,40.542668,2014,4,926336,137054,1,FELONY ASSAULT
-74.00013349,40.72788035,2014,6,984213,204463,1,FELONY ASSAULT
-73.94791744,40.78999861,2014,6,998672,227099,1,ROBBERY
-73.78628468,40.7001163,2014,6,1043509,194420,1,ROBBERY
-73.75777868,40.59402845,2014,6,1051520,155790,1,ROBBERY
-73.7987408,40.7469123,2014,6,1040016,211461,1,MURDER
-73.77028175,40.67947767,2014,6,1047966,186912,1,FELONY ASSAULT
-73.76664746,40.69805252,2014,6,1048956,193682,1,FELONY ASSAULT
-73.76893084,40.67500097,2014,6,1048345,185282,1,ROBBERY
-73.78620196,40.70791405,2014,6,1043525,197261,1,FELONY ASSAULT
-73.7682761,40.69742726,2014,6,1048505,193453,1,FELONY ASSAULT
-73.77407581,40.66421869,2014,6,1046928,181350,1,ROBBERY
-73.75876166,40.67576236,2014,6,1051165,185567,1,FELONY ASSAULT
-73.75111279,40.60103818,2014,6,1053364,158349,1,FELONY ASSAULT
-74.14773449,40.62501012,2014,6,943240,167019,1,ROBBERY
-74.13980733,40.63615291,2014,6,945447,171075,1,ROBBERY
-73.89886674,40.85288046,2014,6,1012228,250021,1,ROBBERY
-73.90592306,40.84753425,2014,6,1010278,248071,1,RAPE
-73.98549099,40.73431589,2014,5,988271,206808,1,ROBBERY
-73.89198377,40.8487352,2014,6,1014134,248513,1,FELONY ASSAULT
-73.90986559,40.85348243,2014,6,1009185,250237,1,ROBBERY
-73.89854738,40.85370908,2014,6,1012316,250323,1,FELONY ASSAULT
-73.90288932,40.85331484,2014,6,1011115,250178,1,ROBBERY
-73.8677853,40.85200091,2014,6,1020827,249712,1,FELONY ASSAULT
-73.90978076,40.85739631,2014,6,1009207,251663,1,ROBBERY
-73.95220429,40.80479456,2014,5,997482,232489,1,ROBBERY
-73.95702997,40.64272953,2014,6,996175,173443,1,FELONY ASSAULT
-73.95830636,40.65297902,2014,6,995819,177177,1,ROBBERY
-73.92484388,40.69791321,2014,6,1005090,193554,1,FELONY ASSAULT
-73.95795047,40.80594409,2014,5,995891,232907,1,FELONY ASSAULT
-73.9440221,40.78846523,2014,6,999751,226541,1,ROBBERY
-73.93814358,40.80338531,2014,6,1001375,231978,2,ROBBERY
-73.9865631,40.7321312,2014,6,987974,206012,1,FELONY ASSAULT
-73.94053596,40.82225379,2014,6,1000708,238852,1,FELONY ASSAULT
-73.95220429,40.80479456,2014,6,997482,232489,1,FELONY ASSAULT
-73.92694357,40.86503049,2014,6,1004457,254440,1,FELONY ASSAULT
-73.93686861,40.81091066,2014,6,1001726,234720,2,FELONY ASSAULT
-73.97198961,40.79221923,2014,6,992006,227905,1,FELONY ASSAULT
-73.92134228,40.86284203,2014,5,1006007,253644,1,ROBBERY
-73.75672278,40.59526139,2014,6,1051812,156240,1,ROBBERY
-73.76442256,40.71329795,2014,6,1049558,199238,1,FELONY ASSAULT
-73.91069085,40.71268366,2014,5,1009009,198939,1,FELONY ASSAULT
-73.75679126,40.66642045,2014,6,1051721,182165,1,ROBBERY
-73.89106846,40.86911376,2014,6,1014378,255938,1,FELONY ASSAULT
-73.88921619,40.85239127,2014,6,1014898,249846,1,FELONY ASSAULT
-73.89902736,40.85899305,2014,6,1012181,252248,1,FELONY ASSAULT
-73.75296434,40.67582417,2014,5,1052773,185594,1,FELONY ASSAULT
-73.91139771,40.86203611,2014,6,1008758,253353,1,FELONY ASSAULT
-73.84731383,40.82270875,2014,6,1026509,239049,1,FELONY ASSAULT
-73.89646836,40.86333016,2014,6,1012887,253829,1,RAPE
-73.88300846,40.853107,2014,6,1016615,250109,1,FELONY ASSAULT
-73.84649447,40.81922186,2014,6,1026738,237779,1,FELONY ASSAULT
-73.95151128,40.65533687,2014,6,997704,178037,1,FELONY ASSAULT
-73.92890639,40.69625246,2014,6,1003964,192948,1,ROBBERY
-73.9462282,40.74868126,2014,5,999149,212046,1,FELONY ASSAULT
-73.99208467,40.60185911,2014,6,986448,158550,1,ROBBERY
-73.75500191,40.59517264,2014,5,1052290,156209,1,ROBBERY
-73.92184183,40.66542133,2014,6,1005933,181717,1,FELONY ASSAULT
-73.93297933,40.68760614,2014,6,1002837,189797,1,FELONY ASSAULT
-73.90447415,40.65842549,2014,6,1010754,179173,1,FELONY ASSAULT
-73.93297353,40.70413513,2014,6,1002834,195819,1,ROBBERY
-73.8773922,40.66427365,2014,6,1018265,181313,1,RAPE
-73.75421926,40.60628195,2014,5,1052496,160257,1,FELONY ASSAULT
-73.88479843,40.62940879,2014,6,1016227,168608,1,ROBBERY
-73.93515966,40.79634345,2014,6,1002203,229413,1,FELONY ASSAULT
-73.93463484,40.80117113,2014,6,1002347,231172,1,ROBBERY
-73.94441942,40.81432074,2014,6,999635,235961,2,FELONY ASSAULT
-73.93254882,40.84584843,2014,6,1002912,247450,1,FELONY ASSAULT
-73.93400481,40.84645037,2014,6,1002509,247669,1,FELONY ASSAULT
-73.93890939,40.79545071,2014,6,1001165,229087,1,FELONY ASSAULT
-73.73982553,40.73260934,2014,6,1056356,206293,2,FELONY ASSAULT
-74.06898276,40.59402423,2014,5,965092,155703,1,FELONY ASSAULT
-74.10691531,40.57756756,2014,6,954550,149718,1,FELONY ASSAULT
-74.11827743,40.60660191,2014,6,951408,160300,1,FELONY ASSAULT
-73.91425174,40.81873223,2014,6,1007984,237575,1,FELONY ASSAULT
-73.83604421,40.83897768,2014,6,1029617,244982,1,ROBBERY
-73.88491355,40.87393296,2014,6,1016078,257696,1,FELONY ASSAULT
-73.89138905,40.86984964,2014,6,1014289,256206,1,FELONY ASSAULT
-73.89410108,40.86967375,2014,6,1013539,256141,1,ROBBERY
-73.90520961,40.87387731,2014,6,1010465,257669,1,ROBBERY
-73.9196231,40.82255401,2014,6,1006496,238966,1,RAPE
-73.82433288,40.82056808,2014,6,1032871,238281,1,ROBBERY
-73.88154747,40.68093057,2014,6,1017104,187380,1,ROBBERY
-73.95857812,40.70866507,2014,6,995734,197465,1,FELONY ASSAULT
-74.19554261,40.54774103,2014,5,929906,138894,1,FELONY ASSAULT
-73.88599538,40.67951601,2014,6,1015871,186863,1,ROBBERY
-73.94272902,40.65022479,2014,6,1000142,176176,2,FELONY ASSAULT
-73.98286824,40.57801128,2014,6,989009,149862,1,FELONY ASSAULT
-73.96364126,40.57819894,2014,6,994350,149932,2,FELONY ASSAULT
-73.89554819,40.86453151,2014,5,1013141,254267,1,FELONY ASSAULT
-73.98988843,40.57506145,2014,6,987059,148787,1,FELONY ASSAULT
-73.90747199,40.67203382,2014,6,1009917,184130,1,FELONY ASSAULT
-74.00032759,40.5789156,2014,6,984159,150191,1,FELONY ASSAULT
-73.88483696,40.85761016,2014,5,1016107,251749,1,FELONY ASSAULT
-73.99367648,40.71482336,2014,6,986003,199706,1,FELONY ASSAULT
-73.95849723,40.81540535,2014,6,995738,236354,1,FELONY ASSAULT
-73.94269041,40.8252329,2014,6,1000111,239937,1,FELONY ASSAULT
-73.89902736,40.85899305,2014,5,1012181,252248,1,FELONY ASSAULT
-73.88588992,40.8802083,2014,6,1015805,259982,1,FELONY ASSAULT
-73.90807136,40.82565514,2014,6,1009692,240099,1,FELONY ASSAULT
-73.84301332,40.87822842,2014,6,1027663,259279,1,MURDER
-73.84867809,40.87738513,2014,6,1026097,258969,1,FELONY ASSAULT
-73.92288033,40.81162401,2014,6,1005598,234983,1,ROBBERY
-73.90457161,40.66840285,2014,6,1010723,182808,1,ROBBERY
-73.89271858,40.86825072,2014,5,1013922,255623,1,FELONY ASSAULT
-73.93508225,40.68313062,2014,6,1002255,188166,1,ROBBERY
-73.91550294,40.68125421,2014,6,1007686,187487,1,FELONY ASSAULT
-73.9823609,40.76794684,2014,6,989136,219061,1,ROBBERY
-73.99121067,40.75783074,2014,6,986685,215375,1,ROBBERY
-73.88409013,40.87336124,2014,5,1016306,257488,1,FELONY ASSAULT
-73.93045445,40.86818083,2014,6,1003485,255587,1,ROBBERY
-73.94063195,40.82806166,2014,6,1000680,240968,1,FELONY ASSAULT
-73.94419617,40.83499384,2014,6,999692,243493,1,ROBBERY
-73.94832095,40.80053581,2014,6,998558,230938,1,FELONY ASSAULT
-73.93924271,40.79430634,2014,6,1001073,228670,1,MURDER
-73.91598723,40.82914697,2014,5,1007500,241369,1,FELONY ASSAULT
-73.93231625,40.73695933,2014,6,1003007,207778,1,ROBBERY
-73.8603562,40.75429079,2014,6,1022939,214116,1,ROBBERY
